"","date","adType","category","placement","keywords","body","ageMean","clickThroughRate","clickPerDollar"
"2482","3/26/2013","Link Post","Retailer","desktopfeed","#Fashion","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.022453661919126,140.335386994537
"2483","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Check out a sneak peak of what's new in our stores!",44.5,0.0209178965085924,130.736853178702
"2484","3/26/2013","Link Post","High End","mobile","#Shopping","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0293496836526222,183.435522828889
"2485","3/26/2013","Link Post","eCom","desktopfeed","#Shopping","Check out a sneak peak of what's new in our stores!",52,0.0223825226066355,139.890766291472
"2486","3/26/2013","Link Post","Retailer","mobile","#Dillard's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.028060936981556,175.380856134725
"2487","3/26/2013","Link Post","eCom","desktopfeed","#Banana Republic (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0221904860831584,138.69053801974
"2488","3/26/2013","Link Post","Cosmetics","mobile","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.035201762074115,220.011012963219
"2489","3/26/2013","Link Post","Cosmetics","desktopfeed","#Nordstrom","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0209559931724251,130.974957327657
"2490","3/26/2013","Link Post","Cosmetics","desktopfeed","#Nordstrom","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0221094526936274,138.184079335171
"2491","3/26/2013","Link Post","High End","desktopfeed","#Sears","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0225852968727798,141.158105454874
"2492","3/26/2013","Link Post","High End","mobile","#Sears","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0284895585242745,178.059740776716
"2493","3/26/2013","Link Post","General","desktopfeed","#Sears","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0195858225821577,122.411391138485
"2494","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","Check out a sneak peak of what's new in our stores!",52,0.0300913395115016,188.070871946885
"2495","3/26/2013","Link Post","Retailer","desktopfeed","#Bebe stores","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0233381692677648,145.86355792353
"2496","3/26/2013","Link Post","Department","mobile","#Bebe stores","Check out a sneak peak of what's new in our stores!",44.5,0.0264173759031415,165.108599394634
"2497","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","Check out a sneak peak of what's new in our stores!",44.5,0.0196432620356613,122.770387722883
"2498","3/26/2013","Link Post","Department","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0226307103048993,141.441939405621
"2499","3/26/2013","Link Post","Retailer","mobile","#Old Navy","Click """"Like"""" to become a fan of Retail Store X!",52,0.0312081156141282,195.050722588301
"2500","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0256008238680102,160.005149175064
"2501","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0231922804828181,144.951753017613
"2502","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0242938586359916,151.836616474948
"2503","3/26/2013","Link Post","Retailer","desktopfeed","#Zappos.com","Click """"Like"""" to become a fan of Retail Store X!",27,0.0151691425674556,94.8071410465977
"2504","3/26/2013","Link Post","Retailer","desktopfeed","#Zappos.com","Click """"Like"""" to become a fan of Retail Store X!",27,0.018349373094886,114.683581843037
"2505","3/26/2013","Link Post","General","desktopfeed","#Zappos.com","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0138331478235284,86.4571738970524
"2506","3/26/2013","Link Post","Retailer","desktopfeed","#Macy's","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0242861604431138,151.788502769461
"2507","3/26/2013","Link Post","eCom","desktopfeed","#Macy's","Check out a sneak peak of what's new in our stores!",44.5,0.0165929744435784,103.706090272365
"2508","3/26/2013","Link Post","High End","desktopfeed","#Nordstrom","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0165173264879457,103.233290549661
"2509","3/26/2013","Link Post","Retailer","mobile","#Fashion","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.031159468844394,194.746680277463
"2510","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0279261461238274,174.538413273921
"2511","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0203233399519714,127.020874699821
"2512","3/26/2013","Link Post","eCom","mobile","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0225146295135735,140.716434459835
"2513","3/26/2013","Link Post","Retailer","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0150508858683231,94.0680366770192
"2514","3/26/2013","Link Post","eCom","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0136711006421656,85.4443790135348
"2515","3/26/2013","Link Post","Cosmetics","mobile","#Old Navy","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0300837054171177,188.023158856986
"2516","3/26/2013","Link Post","Cosmetics","mobile","#Old Navy","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0357025218607702,223.140761629814
"2517","3/26/2013","Link Post","Cosmetics","desktopfeed","#Urban Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0290860757854859,181.787973659287
"2518","3/26/2013","Link Post","Cosmetics","desktopfeed","#Urban Outfitters","Check out a sneak peak of what's new in our stores!",44.5,0.0287968205224475,179.980128265297
"2519","3/26/2013","Link Post","Cosmetics","desktopfeed","#Urban Outfitters","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0284672442058613,177.920276286633
"2520","3/26/2013","Link Post","High End","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.0260113014594204,162.570634121377
"2521","3/26/2013","Link Post","High End","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.02243065873715,140.191617107188
"2522","3/26/2013","Link Post","General","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.0248586027274874,155.366267046796
"2523","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0201181419506453,125.738387191533
"2524","3/26/2013","Link Post","High End","desktopfeed","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0187790628026371,117.369142516482
"2525","3/26/2013","Link Post","Retailer","desktopfeed","#Anthropologie","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0264009063842759,165.005664901724
"2526","3/26/2013","Link Post","Department","desktopfeed","#Anthropologie","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0234175082045844,146.359426278653
"2527","3/26/2013","Link Post","Department","mobile","#Anthropologie","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0301065180356818,188.165737723011
"2528","3/26/2013","Link Post","Department","mobile","#Old Navy","Check out a sneak peak of what's new in our stores!",27,0.0168447835442575,105.27989715161
"2529","3/26/2013","Link Post","Retailer","desktopfeed","#Old Navy","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0173037208791002,108.148255494376
"2530","3/26/2013","Link Post","Department","desktopfeed","#Old Navy","Check out a sneak peak of what's new in our stores!",27,0.0160118843084567,100.074276927854
"2531","3/26/2013","Link Post","Department","desktopfeed","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.011899801917627,74.373761985169
"2532","3/26/2013","Link Post","Department","mobile","#Kmart","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0171822297978104,107.388936236315
"2533","3/26/2013","Link Post","Retailer","desktopfeed","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0154548343778935,96.5927148618341
"2534","3/26/2013","Link Post","Retailer","desktopfeed","#Gap (clothing retailer)","Check out a sneak peak of what's new in our stores!",52,0.0257794810559642,161.121756599776
"2535","3/26/2013","Link Post","General","mobile","#Gap (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0277999963916681,173.749977447926
"2536","3/26/2013","Link Post","Retailer","desktopfeed","#Burlington Coat Factory","Check out a sneak peak of what's new in our stores!",52,0.0240559807727916,150.349879829948
"2537","3/26/2013","Link Post","eCom","desktopfeed","#Burlington Coat Factory","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0223740508608919,139.837817880575
"2538","3/26/2013","Link Post","High End","desktopfeed","#Burlington Coat Factory","Check out a sneak peak of what's new in our stores!",52,0.0225825348551821,141.140842844888
"2539","3/26/2013","Link Post","High End","mobile","#Nordstrom","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0311324635648671,194.57789728042
"2540","3/26/2013","Link Post","Retailer","desktopfeed","#Nordstrom","Check out a sneak peak of what's new in our stores!",52,0.0258792829557279,161.745518473299
"2541","3/26/2013","Link Post","High End","desktopfeed","#Nordstrom","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0210748741204998,131.717963253124
"2542","3/26/2013","Link Post","High End","mobile","#Nordstrom","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0306849471400599,191.780919625374
"2543","3/26/2013","Link Post","eCom","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.0274213335335495,171.383334584684
"2544","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0243784499693903,152.365312308689
"2545","3/26/2013","Link Post","eCom","desktopfeed","#Burlington Coat Factory","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0162686406096913,101.67900381057
"2546","3/26/2013","Link Post","Cosmetics","desktopfeed","#Burlington Coat Factory","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0201074586203927,125.671616377454
"2547","3/26/2013","Link Post","Cosmetics","desktopfeed","#Fashion","Check out a sneak peak of what's new in our stores!",27,0.0170517234606104,106.573271628815
"2548","3/26/2013","Link Post","Cosmetics","mobile","#Fashion","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0255236787107095,159.522991941935
"2549","3/26/2013","Link Post","Cosmetics","desktopfeed","#Old Navy","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.026341449068867,164.634056680419
"2550","3/26/2013","Link Post","High End","mobile","#Old Navy","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0244002299036757,152.501436897973
"2551","3/26/2013","Link Post","General","mobile","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0269626065534121,168.516290958826
"2552","3/26/2013","Link Post","Cosmetics","mobile","#Banana Republic (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0340436636477769,212.772897798606
"2553","3/26/2013","Link Post","High End","mobile","#Banana Republic (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0277121910819394,173.201194262121
"2554","3/26/2013","Link Post","Retailer","mobile","#Banana Republic (clothing retailer)","Check out a sneak peak of what's new in our stores!",44.5,0.0289954113301313,181.22132081332
"2555","3/26/2013","Link Post","Department","desktopfeed","#Kate Spade","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0148910401914922,93.0690011968261
"2556","3/26/2013","Link Post","Department","desktopfeed","#Kate Spade","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0129412821955396,80.8830137221225
"2557","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.020763032078899,129.768950493119
"2558","3/26/2013","Link Post","Department","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0258586663508172,161.616664692608
"2559","3/26/2013","Link Post","Department","desktopfeed","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0266898048486746,166.811280304216
